# step  beta  Energy
69502  2.000000  -5355.236352
69503  2.000000  -5355.194940
69504  2.000000  -5355.194940
69505  2.000000  -5355.194940
69506  2.000000  -5355.194940
69507  2.000000  -5355.194940
69508  2.000000  -5355.194940
69509  2.000000  -5355.194940
69510  2.000000  -5354.956347
69511  2.000000  -5354.956347
69512  2.000000  -5354.956347
69513  2.000000  -5354.956347
69514  2.000000  -5354.959510
69515  2.000000  -5354.959510
69516  2.000000  -5354.959510
69517  2.000000  -5354.959510
69518  2.000000  -5354.805067
69519  2.000000  -5354.805067
69520  2.000000  -5354.805067
69521  2.000000  -5354.805067
69522  2.000000  -5354.805067
69523  2.000000  -5354.805067
69524  2.000000  -5355.024977
69525  2.000000  -5354.505159
69526  2.000000  -5355.004721
69527  2.000000  -5355.004721
69528  2.000000  -5355.004721
69529  2.000000  -5355.249970
69530  2.000000  -5355.236010
69531  2.000000  -5355.236010
69532  2.000000  -5355.236010
69533  2.000000  -5355.369983
69534  2.000000  -5355.369983
69535  2.000000  -5355.369983
69536  2.000000  -5356.582389
69537  2.000000  -5356.582389
69538  2.000000  -5356.582389
69539  2.000000  -5356.582389
69540  2.000000  -5356.582389
69541  2.000000  -5356.639740
69542  2.000000  -5356.050001
69543  2.000000  -5356.050001
69544  2.000000  -5355.912096
69545  2.000000  -5355.912096
69546  2.000000  -5356.219996
69547  2.000000  -5356.411784
69548  2.000000  -5356.411784
69549  2.000000  -5355.984345
69550  2.000000  -5355.984345
69551  2.000000  -5355.858550
69552  2.000000  -5355.520366
69553  2.000000  -5355.520366
69554  2.000000  -5355.624997
69555  2.000000  -5355.624997
69556  2.000000  -5355.821060
69557  2.000000  -5355.821060
69558  2.000000  -5355.478507
69559  2.000000  -5355.478507
69560  2.000000  -5356.997419
69561  2.000000  -5356.886657
69562  2.000000  -5356.886657
69563  2.000000  -5357.338997
69564  2.000000  -5357.338997
69565  2.000000  -5357.338997
69566  2.000000  -5357.338997
69567  2.000000  -5357.338997
69568  2.000000  -5357.338997
69569  2.000000  -5357.338997
69570  2.000000  -5357.338997
69571  2.000000  -5357.421150
69572  2.000000  -5357.421150
69573  2.000000  -5357.509130
69574  2.000000  -5357.995978
69575  2.000000  -5357.995978
69576  2.000000  -5357.995978
69577  2.000000  -5357.827994
69578  2.000000  -5357.842813
69579  2.000000  -5357.906944
69580  2.000000  -5357.906944
69581  2.000000  -5357.906944
69582  2.000000  -5357.906944
69583  2.000000  -5357.906944
69584  2.000000  -5357.906944
69585  2.000000  -5357.906944
69586  2.000000  -5357.906944
69587  2.000000  -5357.906944
69588  2.000000  -5357.906944
69589  2.000000  -5357.906944
69590  2.000000  -5357.906944
69591  2.000000  -5357.906944
69592  2.000000  -5356.524753
69593  2.000000  -5356.524753
69594  2.000000  -5355.910431
69595  2.000000  -5355.309113
69596  2.000000  -5355.309113
69597  2.000000  -5355.630454
69598  2.000000  -5355.630454
69599  2.000000  -5355.630454
69600  2.000000  -5355.487440
69601  2.000000  -5356.125482
69602  2.000000  -5356.125482
69603  2.000000  -5356.183833
69604  2.000000  -5356.012929
69605  2.000000  -5356.012929
69606  2.000000  -5355.978306
69607  2.000000  -5355.774810
69608  2.000000  -5355.774810
69609  2.000000  -5355.774810
69610  2.000000  -5356.716101
69611  2.000000  -5355.895848
69612  2.000000  -5355.895848
69613  2.000000  -5355.895848
69614  2.000000  -5355.895848
69615  2.000000  -5355.895848
69616  2.000000  -5355.895848
69617  2.000000  -5355.895848
69618  2.000000  -5355.895848
69619  2.000000  -5355.895848
69620  2.000000  -5355.895848
69621  2.000000  -5355.050228
69622  2.000000  -5355.050228
69623  2.000000  -5354.879457
69624  2.000000  -5354.879457
69625  2.000000  -5354.879457
69626  2.000000  -5354.879457
69627  2.000000  -5354.973173
69628  2.000000  -5354.973173
69629  2.000000  -5354.330361
69630  2.000000  -5354.330361
69631  2.000000  -5354.330361
69632  2.000000  -5354.330361
69633  2.000000  -5354.330361
69634  2.000000  -5354.330361
69635  2.000000  -5354.330361
69636  2.000000  -5354.330361
69637  2.000000  -5354.330361
69638  2.000000  -5354.297932
69639  2.000000  -5354.280043
69640  2.000000  -5354.280043
69641  2.000000  -5354.280043
69642  2.000000  -5354.280043
69643  2.000000  -5354.280043
69644  2.000000  -5354.280043
69645  2.000000  -5354.676618
69646  2.000000  -5354.676618
69647  2.000000  -5354.829933
69648  2.000000  -5354.829933
69649  2.000000  -5354.829933
69650  2.000000  -5354.829933
69651  2.000000  -5354.829933
69652  2.000000  -5354.829933
69653  2.000000  -5354.742716
69654  2.000000  -5356.724644
69655  2.000000  -5356.724644
69656  2.000000  -5356.706922
69657  2.000000  -5356.706922
69658  2.000000  -5356.706922
69659  2.000000  -5355.909403
69660  2.000000  -5355.909403
69661  2.000000  -5354.442599
69662  2.000000  -5354.179863
69663  2.000000  -5354.179863
69664  2.000000  -5354.047341
69665  2.000000  -5354.047341
69666  2.000000  -5354.710839
69667  2.000000  -5354.710839
69668  2.000000  -5354.710839
69669  2.000000  -5354.710839
69670  2.000000  -5354.669913
69671  2.000000  -5354.669913
69672  2.000000  -5354.669913
69673  2.000000  -5354.669913
69674  2.000000  -5354.669913
69675  2.000000  -5354.669913
69676  2.000000  -5354.669913
69677  2.000000  -5355.882374
69678  2.000000  -5355.930044
69679  2.000000  -5355.986299
69680  2.000000  -5355.852144
69681  2.000000  -5355.806732
69682  2.000000  -5355.615509
69683  2.000000  -5355.615509
69684  2.000000  -5356.383824
69685  2.000000  -5355.285392
69686  2.000000  -5356.659273
69687  2.000000  -5356.659273
69688  2.000000  -5356.659273
69689  2.000000  -5356.470572
69690  2.000000  -5356.470572
69691  2.000000  -5356.470572
69692  2.000000  -5356.470572
69693  2.000000  -5356.470572
69694  2.000000  -5356.220473
69695  2.000000  -5356.799723
69696  2.000000  -5356.799723
69697  2.000000  -5356.799723
69698  2.000000  -5356.799723
69699  2.000000  -5356.799723
69700  2.000000  -5356.799723
69701  2.000000  -5356.799723
69702  2.000000  -5356.799723
69703  2.000000  -5356.799723
69704  2.000000  -5356.799723
69705  2.000000  -5356.799723
69706  2.000000  -5355.833422
69707  2.000000  -5355.833422
69708  2.000000  -5355.833422
69709  2.000000  -5355.833422
69710  2.000000  -5355.833422
69711  2.000000  -5355.833422
69712  2.000000  -5355.833422
69713  2.000000  -5355.744343
69714  2.000000  -5355.744343
69715  2.000000  -5355.320517
69716  2.000000  -5355.320517
69717  2.000000  -5355.320517
69718  2.000000  -5355.320517
69719  2.000000  -5355.320517
69720  2.000000  -5355.320517
69721  2.000000  -5355.320517
69722  2.000000  -5355.320517
69723  2.000000  -5355.419896
69724  2.000000  -5355.442291
69725  2.000000  -5355.117725
69726  2.000000  -5354.300356
69727  2.000000  -5354.980155
69728  2.000000  -5354.980155
69729  2.000000  -5354.980155
69730  2.000000  -5354.980155
69731  2.000000  -5356.060836
69732  2.000000  -5356.336799
69733  2.000000  -5356.336799
69734  2.000000  -5356.623071
69735  2.000000  -5356.623071
69736  2.000000  -5356.623071
69737  2.000000  -5356.532148
69738  2.000000  -5357.053158
69739  2.000000  -5356.901353
69740  2.000000  -5356.901353
69741  2.000000  -5356.901353
69742  2.000000  -5356.901353
69743  2.000000  -5357.789942
69744  2.000000  -5357.789942
69745  2.000000  -5357.789942
69746  2.000000  -5358.174245
69747  2.000000  -5358.174245
69748  2.000000  -5358.174245
69749  2.000000  -5358.174245
69750  2.000000  -5358.174245
69751  2.000000  -5358.541462
69752  2.000000  -5358.541462
69753  2.000000  -5358.541462
69754  2.000000  -5358.541462
69755  2.000000  -5358.541462
69756  2.000000  -5358.541462
69757  2.000000  -5358.541462
69758  2.000000  -5358.343658
69759  2.000000  -5357.654330
69760  2.000000  -5356.235839
69761  2.000000  -5357.427685
69762  2.000000  -5357.427685
69763  2.000000  -5356.956812
69764  2.000000  -5356.956812
69765  2.000000  -5356.960741
69766  2.000000  -5357.671309
69767  2.000000  -5357.671309
69768  2.000000  -5356.575614
69769  2.000000  -5356.362652
69770  2.000000  -5356.362652
69771  2.000000  -5356.362652
69772  2.000000  -5356.495297
69773  2.000000  -5356.495297
69774  2.000000  -5356.937357
69775  2.000000  -5357.083152
69776  2.000000  -5357.083152
69777  2.000000  -5357.083152
69778  2.000000  -5357.083152
69779  2.000000  -5357.246688
69780  2.000000  -5357.246688
69781  2.000000  -5357.082298
69782  2.000000  -5357.082298
69783  2.000000  -5357.284954
69784  2.000000  -5358.086670
69785  2.000000  -5358.086670
69786  2.000000  -5358.086670
69787  2.000000  -5358.086670
69788  2.000000  -5358.086670
69789  2.000000  -5358.086670
69790  2.000000  -5358.086670
69791  2.000000  -5358.086670
69792  2.000000  -5358.086670
69793  2.000000  -5358.086670
69794  2.000000  -5357.953116
69795  2.000000  -5357.471969
69796  2.000000  -5357.471969
69797  2.000000  -5357.471969
69798  2.000000  -5357.471969
69799  2.000000  -5357.360748
69800  2.000000  -5357.360748
69801  2.000000  -5357.360748
69802  2.000000  -5357.360748
69803  2.000000  -5357.472033
69804  2.000000  -5357.472033
69805  2.000000  -5357.472033
69806  2.000000  -5357.472033
69807  2.000000  -5355.864755
69808  2.000000  -5356.074561
69809  2.000000  -5356.074561
69810  2.000000  -5356.074561
69811  2.000000  -5356.074561
69812  2.000000  -5356.074561
69813  2.000000  -5356.074561
69814  2.000000  -5356.074561
69815  2.000000  -5357.046871
69816  2.000000  -5356.949353
69817  2.000000  -5356.949353
69818  2.000000  -5357.516961
69819  2.000000  -5357.516961
69820  2.000000  -5357.516961
69821  2.000000  -5358.132331
69822  2.000000  -5358.132331
69823  2.000000  -5358.132331
69824  2.000000  -5358.132331
69825  2.000000  -5358.132331
69826  2.000000  -5358.132331
69827  2.000000  -5357.322870
69828  2.000000  -5357.322870
69829  2.000000  -5357.296147
69830  2.000000  -5357.296147
69831  2.000000  -5356.577014
69832  2.000000  -5356.641368
69833  2.000000  -5356.072576
69834  2.000000  -5356.072576
69835  2.000000  -5356.072576
69836  2.000000  -5356.072576
69837  2.000000  -5356.072576
69838  2.000000  -5356.072576
69839  2.000000  -5356.072576
69840  2.000000  -5356.072576
69841  2.000000  -5356.072576
69842  2.000000  -5356.072576
69843  2.000000  -5355.838574
69844  2.000000  -5355.957732
69845  2.000000  -5355.957732
69846  2.000000  -5355.957732
69847  2.000000  -5355.957732
69848  2.000000  -5355.957732
69849  2.000000  -5355.957732
69850  2.000000  -5355.957732
69851  2.000000  -5355.957732
69852  2.000000  -5355.957732
69853  2.000000  -5356.035915
69854  2.000000  -5356.035915
69855  2.000000  -5355.546776
69856  2.000000  -5355.546776
69857  2.000000  -5356.134298
69858  2.000000  -5356.134298
69859  2.000000  -5356.134298
69860  2.000000  -5356.134298
69861  2.000000  -5356.134298
69862  2.000000  -5356.134298
69863  2.000000  -5356.134298
69864  2.000000  -5354.015470
69865  2.000000  -5354.015470
69866  2.000000  -5354.015470
69867  2.000000  -5354.015470
69868  2.000000  -5354.015470
69869  2.000000  -5353.653596
69870  2.000000  -5353.653596
69871  2.000000  -5353.653596
69872  2.000000  -5353.653596
69873  2.000000  -5353.653596
69874  2.000000  -5353.965107
69875  2.000000  -5353.965107
69876  2.000000  -5353.965107
69877  2.000000  -5353.965107
69878  2.000000  -5353.965107
69879  2.000000  -5353.965107
69880  2.000000  -5353.965107
69881  2.000000  -5353.993545
69882  2.000000  -5353.549754
69883  2.000000  -5352.362120
69884  2.000000  -5352.362120
69885  2.000000  -5352.614902
69886  2.000000  -5352.614902
69887  2.000000  -5352.614902
69888  2.000000  -5352.614902
69889  2.000000  -5353.046366
69890  2.000000  -5353.046366
69891  2.000000  -5353.046366
69892  2.000000  -5353.046366
69893  2.000000  -5353.046366
69894  2.000000  -5353.046366
69895  2.000000  -5353.046366
69896  2.000000  -5353.046366
69897  2.000000  -5353.046366
69898  2.000000  -5353.046366
69899  2.000000  -5353.046366
69900  2.000000  -5353.046366
69901  2.000000  -5353.046366
69902  2.000000  -5353.046366
69903  2.000000  -5353.046366
69904  2.000000  -5353.033144
69905  2.000000  -5353.033144
69906  2.000000  -5353.033144
69907  2.000000  -5353.033144
69908  2.000000  -5353.033144
69909  2.000000  -5353.033144
69910  2.000000  -5352.348991
69911  2.000000  -5352.348991
69912  2.000000  -5350.236417
69913  2.000000  -5350.236417
69914  2.000000  -5350.236417
69915  2.000000  -5350.543854
69916  2.000000  -5350.545579
69917  2.000000  -5350.639852
69918  2.000000  -5350.639852
69919  2.000000  -5349.873117
69920  2.000000  -5349.873117
69921  2.000000  -5349.873117
69922  2.000000  -5349.873117
69923  2.000000  -5349.873117
69924  2.000000  -5349.873117
69925  2.000000  -5351.044202
69926  2.000000  -5351.044202
69927  2.000000  -5351.044202
69928  2.000000  -5351.432279
69929  2.000000  -5351.432279
69930  2.000000  -5351.432279
69931  2.000000  -5351.259926
69932  2.000000  -5351.259926
69933  2.000000  -5351.259926
69934  2.000000  -5351.259926
69935  2.000000  -5351.224770
69936  2.000000  -5351.051079
69937  2.000000  -5351.051079
69938  2.000000  -5351.051079
69939  2.000000  -5351.343356
69940  2.000000  -5351.343356
69941  2.000000  -5351.343356
69942  2.000000  -5351.343356
69943  2.000000  -5351.343356
69944  2.000000  -5351.343356
69945  2.000000  -5351.343356
69946  2.000000  -5351.205981
69947  2.000000  -5351.205981
69948  2.000000  -5349.755186
69949  2.000000  -5349.755186
69950  2.000000  -5349.755186
69951  2.000000  -5349.755186
69952  2.000000  -5349.755186
69953  2.000000  -5349.755186
69954  2.000000  -5350.130428
69955  2.000000  -5350.555235
69956  2.000000  -5350.560459
69957  2.000000  -5350.754676
69958  2.000000  -5350.437012
69959  2.000000  -5350.437012
69960  2.000000  -5351.227563
69961  2.000000  -5350.333676
69962  2.000000  -5350.333676
69963  2.000000  -5350.340760
69964  2.000000  -5350.340760
69965  2.000000  -5350.340760
69966  2.000000  -5350.340760
69967  2.000000  -5350.340760
69968  2.000000  -5350.340760
69969  2.000000  -5350.340760
69970  2.000000  -5350.340760
69971  2.000000  -5350.340760
69972  2.000000  -5350.340760
69973  2.000000  -5350.340760
69974  2.000000  -5350.340760
69975  2.000000  -5350.340760
69976  2.000000  -5350.340760
69977  2.000000  -5349.648304
69978  2.000000  -5349.701627
69979  2.000000  -5349.701627
69980  2.000000  -5349.459184
69981  2.000000  -5349.459184
69982  2.000000  -5349.459184
69983  2.000000  -5349.459184
69984  2.000000  -5349.640190
69985  2.000000  -5349.640190
69986  2.000000  -5349.640190
69987  2.000000  -5349.878380
69988  2.000000  -5349.876357
69989  2.000000  -5351.867932
69990  2.000000  -5351.867932
69991  2.000000  -5351.326451
69992  2.000000  -5351.326451
69993  2.000000  -5351.326451
69994  2.000000  -5352.005943
69995  2.000000  -5351.422585
69996  2.000000  -5351.832074
69997  2.000000  -5351.832074
69998  2.000000  -5351.832074
69999  2.000000  -5351.832074
70000  2.000000  -5351.832074
70001  2.000000  -5351.832074
70002  2.000000  -5351.832074
70003  2.000000  -5351.832074
70004  2.000000  -5352.010426
70005  2.000000  -5350.725296
70006  2.000000  -5350.725296
70007  2.000000  -5350.725296
70008  2.000000  -5350.725296
70009  2.000000  -5351.132859
70010  2.000000  -5351.132859
70011  2.000000  -5352.107407
70012  2.000000  -5352.107407
70013  2.000000  -5351.684781
70014  2.000000  -5351.684781
70015  2.000000  -5351.684781
70016  2.000000  -5351.684781
70017  2.000000  -5351.713700
70018  2.000000  -5351.713700
70019  2.000000  -5351.713700
70020  2.000000  -5352.019549
70021  2.000000  -5352.019549
70022  2.000000  -5352.019549
70023  2.000000  -5352.019549
70024  2.000000  -5351.945201
70025  2.000000  -5351.945201
70026  2.000000  -5351.945201
70027  2.000000  -5351.945201
70028  2.000000  -5351.945201
70029  2.000000  -5351.945201
70030  2.000000  -5351.945201
70031  2.000000  -5351.945201
70032  2.000000  -5352.989033
70033  2.000000  -5352.716026
70034  2.000000  -5352.716026
70035  2.000000  -5351.683448
70036  2.000000  -5351.422291
70037  2.000000  -5351.463245
70038  2.000000  -5351.239668
70039  2.000000  -5351.239668
70040  2.000000  -5351.239668
70041  2.000000  -5351.239668
70042  2.000000  -5351.239668
70043  2.000000  -5351.239668
70044  2.000000  -5351.239668
70045  2.000000  -5351.232713
70046  2.000000  -5351.452969
70047  2.000000  -5351.452969
70048  2.000000  -5351.452969
70049  2.000000  -5351.452969
70050  2.000000  -5351.687737
70051  2.000000  -5351.687737
70052  2.000000  -5351.687737
70053  2.000000  -5351.687737
70054  2.000000  -5351.687737
70055  2.000000  -5351.687737
70056  2.000000  -5349.968669
70057  2.000000  -5350.150352
70058  2.000000  -5350.150352
70059  2.000000  -5350.150352
70060  2.000000  -5350.150352
70061  2.000000  -5350.150352
70062  2.000000  -5350.150352
70063  2.000000  -5350.150352
70064  2.000000  -5350.150352
70065  2.000000  -5350.150352
70066  2.000000  -5350.150352
70067  2.000000  -5350.150352
70068  2.000000  -5350.150352
70069  2.000000  -5350.150352
70070  2.000000  -5350.150352
70071  2.000000  -5350.150352
70072  2.000000  -5350.150352
70073  2.000000  -5350.150352
70074  2.000000  -5350.150352
70075  2.000000  -5350.150352
70076  2.000000  -5350.150352
70077  2.000000  -5350.150352
70078  2.000000  -5350.150352
70079  2.000000  -5351.836056
70080  2.000000  -5352.076479
70081  2.000000  -5352.076479
70082  2.000000  -5352.076479
70083  2.000000  -5352.076479
70084  2.000000  -5352.076479
70085  2.000000  -5352.410763
70086  2.000000  -5352.410763
70087  2.000000  -5352.410763
70088  2.000000  -5352.343533
70089  2.000000  -5352.343533
70090  2.000000  -5352.637314
70091  2.000000  -5352.637314
70092  2.000000  -5352.637314
70093  2.000000  -5352.637314
70094  2.000000  -5352.448351
70095  2.000000  -5352.448351
70096  2.000000  -5352.448351
70097  2.000000  -5352.448351
70098  2.000000  -5351.611974
70099  2.000000  -5351.611974
70100  2.000000  -5351.611974
70101  2.000000  -5351.611974
70102  2.000000  -5351.611974
70103  2.000000  -5351.611974
70104  2.000000  -5351.611974
70105  2.000000  -5351.226376
70106  2.000000  -5351.692527
70107  2.000000  -5351.692527
70108  2.000000  -5351.224798
70109  2.000000  -5352.048578
70110  2.000000  -5352.048578
70111  2.000000  -5352.048578
70112  2.000000  -5352.048578
70113  2.000000  -5352.794501
70114  2.000000  -5352.548915
70115  2.000000  -5352.548915
70116  2.000000  -5352.256550
70117  2.000000  -5352.336411
70118  2.000000  -5351.985220
70119  2.000000  -5351.985220
70120  2.000000  -5351.985220
70121  2.000000  -5351.985220
70122  2.000000  -5351.985220
70123  2.000000  -5351.655490
70124  2.000000  -5351.741436
70125  2.000000  -5351.741436
70126  2.000000  -5351.297957
70127  2.000000  -5351.297957
70128  2.000000  -5351.297957
70129  2.000000  -5351.297957
70130  2.000000  -5351.297957
70131  2.000000  -5351.297957
70132  2.000000  -5351.297957
70133  2.000000  -5351.297957
70134  2.000000  -5351.297957
70135  2.000000  -5351.297581
70136  2.000000  -5351.297581
70137  2.000000  -5351.297581
70138  2.000000  -5350.431954
70139  2.000000  -5350.431954
70140  2.000000  -5352.251604
70141  2.000000  -5352.251604
70142  2.000000  -5352.251604
70143  2.000000  -5353.244969
70144  2.000000  -5353.510954
70145  2.000000  -5353.510954
70146  2.000000  -5353.510954
70147  2.000000  -5353.510954
70148  2.000000  -5353.510954
70149  2.000000  -5353.774415
70150  2.000000  -5353.249107
70151  2.000000  -5353.249107
70152  2.000000  -5353.249107
70153  2.000000  -5353.249107
70154  2.000000  -5354.011381
70155  2.000000  -5354.011381
70156  2.000000  -5354.957560
70157  2.000000  -5354.957560
70158  2.000000  -5354.957560
70159  2.000000  -5354.957560
70160  2.000000  -5354.957560
70161  2.000000  -5354.957560
70162  2.000000  -5354.957560
70163  2.000000  -5354.957560
70164  2.000000  -5354.957560
70165  2.000000  -5354.957560
70166  2.000000  -5354.957560
70167  2.000000  -5354.957560
70168  2.000000  -5354.957560
70169  2.000000  -5354.957560
70170  2.000000  -5355.846606
70171  2.000000  -5355.846606
70172  2.000000  -5355.846606
70173  2.000000  -5355.364212
70174  2.000000  -5355.364212
70175  2.000000  -5355.364212
70176  2.000000  -5355.364212
70177  2.000000  -5355.377916
70178  2.000000  -5355.377916
70179  2.000000  -5354.950410
70180  2.000000  -5354.494593
70181  2.000000  -5354.494593
70182  2.000000  -5354.494593
70183  2.000000  -5354.494593
70184  2.000000  -5355.452767
70185  2.000000  -5355.452767
70186  2.000000  -5355.452767
70187  2.000000  -5355.452767
70188  2.000000  -5355.354263
70189  2.000000  -5355.354263
70190  2.000000  -5355.354263
70191  2.000000  -5354.892820
70192  2.000000  -5354.892820
70193  2.000000  -5354.892820
70194  2.000000  -5354.892820
70195  2.000000  -5354.892820
70196  2.000000  -5354.892820
70197  2.000000  -5354.892820
70198  2.000000  -5354.892820
70199  2.000000  -5354.892820
70200  2.000000  -5355.557098
70201  2.000000  -5355.473240
70202  2.000000  -5355.473240
70203  2.000000  -5355.473240
70204  2.000000  -5355.473240
70205  2.000000  -5355.473240
70206  2.000000  -5355.473240
70207  2.000000  -5355.473240
70208  2.000000  -5355.473240
70209  2.000000  -5355.473240
70210  2.000000  -5355.278766
70211  2.000000  -5355.278766
70212  2.000000  -5355.278766
70213  2.000000  -5355.278766
70214  2.000000  -5355.278766
70215  2.000000  -5355.278766
70216  2.000000  -5357.667970
70217  2.000000  -5357.667970
70218  2.000000  -5357.667970
70219  2.000000  -5357.667970
70220  2.000000  -5357.758374
70221  2.000000  -5357.605347
70222  2.000000  -5357.605347
70223  2.000000  -5357.605347
70224  2.000000  -5357.605347
70225  2.000000  -5357.605347
70226  2.000000  -5357.605347
70227  2.000000  -5357.605347
70228  2.000000  -5357.605347
70229  2.000000  -5357.605347
70230  2.000000  -5357.605347
70231  2.000000  -5357.707438
70232  2.000000  -5357.707438
70233  2.000000  -5357.278695
70234  2.000000  -5357.278695
70235  2.000000  -5357.278695
70236  2.000000  -5357.278695
70237  2.000000  -5357.278695
70238  2.000000  -5357.278695
70239  2.000000  -5357.278695
70240  2.000000  -5357.120782
70241  2.000000  -5357.120782
70242  2.000000  -5357.120782
70243  2.000000  -5357.120782
70244  2.000000  -5357.456923
70245  2.000000  -5357.456923
70246  2.000000  -5357.456923
70247  2.000000  -5357.456923
70248  2.000000  -5357.456923
70249  2.000000  -5357.456923
70250  2.000000  -5357.456923
70251  2.000000  -5357.456923
70252  2.000000  -5357.456923
70253  2.000000  -5357.456923
70254  2.000000  -5357.456923
70255  2.000000  -5357.456923
70256  2.000000  -5357.456923
70257  2.000000  -5357.456923
70258  2.000000  -5357.456923
70259  2.000000  -5357.999628
70260  2.000000  -5357.974992
70261  2.000000  -5357.974992
70262  2.000000  -5357.974992
70263  2.000000  -5357.974992
70264  2.000000  -5357.974992
70265  2.000000  -5357.974992
70266  2.000000  -5359.503765
70267  2.000000  -5359.503765
70268  2.000000  -5360.283379
70269  2.000000  -5360.283379
70270  2.000000  -5360.283379
70271  2.000000  -5360.238388
70272  2.000000  -5360.238388
70273  2.000000  -5360.238388
70274  2.000000  -5361.389986
70275  2.000000  -5363.028722
70276  2.000000  -5363.028722
70277  2.000000  -5363.028722
70278  2.000000  -5361.731568
70279  2.000000  -5361.731568
70280  2.000000  -5361.731568
70281  2.000000  -5361.731568
70282  2.000000  -5361.824433
70283  2.000000  -5361.824433
70284  2.000000  -5362.246995
70285  2.000000  -5362.246995
70286  2.000000  -5362.229191
70287  2.000000  -5362.229191
70288  2.000000  -5361.686269
70289  2.000000  -5361.686269
70290  2.000000  -5361.686269
70291  2.000000  -5361.610177
70292  2.000000  -5361.610177
70293  2.000000  -5362.217977
70294  2.000000  -5362.217977
70295  2.000000  -5361.219433
70296  2.000000  -5361.219433
70297  2.000000  -5361.219433
70298  2.000000  -5360.958395
70299  2.000000  -5361.550638
70300  2.000000  -5361.550638
70301  2.000000  -5361.550638
70302  2.000000  -5361.550638
70303  2.000000  -5361.665648
70304  2.000000  -5361.625396
70305  2.000000  -5361.666565
70306  2.000000  -5361.666565
70307  2.000000  -5361.666565
70308  2.000000  -5361.666565
70309  2.000000  -5361.865677
70310  2.000000  -5361.596729
70311  2.000000  -5362.565760
70312  2.000000  -5363.147969
70313  2.000000  -5363.147969
70314  2.000000  -5363.147969
70315  2.000000  -5363.147969
70316  2.000000  -5363.147969
70317  2.000000  -5363.147969
70318  2.000000  -5363.147969
70319  2.000000  -5363.147969
70320  2.000000  -5363.147969
70321  2.000000  -5363.147969
70322  2.000000  -5363.147969
70323  2.000000  -5363.147969
70324  2.000000  -5363.147969
70325  2.000000  -5363.147969
70326  2.000000  -5363.147969
70327  2.000000  -5363.147969
70328  2.000000  -5363.147969
70329  2.000000  -5363.147969
70330  2.000000  -5362.879341
70331  2.000000  -5362.879341
70332  2.000000  -5362.763443
70333  2.000000  -5362.534982
70334  2.000000  -5362.534982
70335  2.000000  -5363.258424
70336  2.000000  -5363.258424
70337  2.000000  -5363.645622
70338  2.000000  -5363.645622
70339  2.000000  -5363.645622
70340  2.000000  -5363.473209
70341  2.000000  -5363.473209
70342  2.000000  -5363.473209
70343  2.000000  -5363.473209
70344  2.000000  -5363.473209
70345  2.000000  -5363.473209
70346  2.000000  -5363.473209
70347  2.000000  -5363.762904
70348  2.000000  -5363.762904
70349  2.000000  -5363.762904
70350  2.000000  -5363.762904
70351  2.000000  -5363.762904
70352  2.000000  -5363.762904
70353  2.000000  -5363.762904
70354  2.000000  -5363.762904
70355  2.000000  -5363.762904
70356  2.000000  -5363.762904
70357  2.000000  -5363.762904
70358  2.000000  -5363.762904
70359  2.000000  -5363.762904
70360  2.000000  -5363.762904
70361  2.000000  -5363.762904
70362  2.000000  -5363.962122
70363  2.000000  -5363.962122
70364  2.000000  -5363.962122
70365  2.000000  -5363.962122
70366  2.000000  -5363.533069
70367  2.000000  -5363.533069
70368  2.000000  -5363.738856
70369  2.000000  -5364.731268
70370  2.000000  -5364.731268
70371  2.000000  -5364.731268
70372  2.000000  -5364.731268
70373  2.000000  -5364.731268
70374  2.000000  -5364.731268
70375  2.000000  -5364.582445
70376  2.000000  -5362.805516
70377  2.000000  -5362.805516
70378  2.000000  -5362.617402
70379  2.000000  -5362.617402
70380  2.000000  -5363.740909
70381  2.000000  -5363.740909
70382  2.000000  -5363.740909
70383  2.000000  -5363.310208
70384  2.000000  -5363.310208
70385  2.000000  -5363.296538
70386  2.000000  -5363.296538
70387  2.000000  -5363.296538
70388  2.000000  -5363.296538
70389  2.000000  -5363.296538
70390  2.000000  -5363.296538
70391  2.000000  -5364.383189
70392  2.000000  -5364.383189
70393  2.000000  -5364.383189
70394  2.000000  -5364.383189
70395  2.000000  -5364.383189
70396  2.000000  -5364.383189
70397  2.000000  -5364.383189
70398  2.000000  -5364.383189
70399  2.000000  -5364.383189
70400  2.000000  -5365.058531
70401  2.000000  -5365.058531
70402  2.000000  -5364.719652
70403  2.000000  -5364.719652
70404  2.000000  -5364.408390
70405  2.000000  -5364.408390
70406  2.000000  -5364.408390
70407  2.000000  -5363.747256
70408  2.000000  -5363.747256
70409  2.000000  -5363.747256
70410  2.000000  -5363.747256
70411  2.000000  -5363.747256
70412  2.000000  -5363.747256
70413  2.000000  -5363.747256
70414  2.000000  -5363.747256
70415  2.000000  -5363.747256
70416  2.000000  -5363.747256
70417  2.000000  -5363.747256
70418  2.000000  -5363.747256
70419  2.000000  -5363.747256
70420  2.000000  -5363.118112
70421  2.000000  -5363.260349
70422  2.000000  -5363.260349
70423  2.000000  -5363.260349
70424  2.000000  -5363.260349
70425  2.000000  -5363.260349
70426  2.000000  -5363.210221
70427  2.000000  -5363.210221
70428  2.000000  -5363.210221
70429  2.000000  -5363.210221
70430  2.000000  -5363.210221
70431  2.000000  -5363.210221
70432  2.000000  -5363.210221
70433  2.000000  -5362.551360
